index,title,company,industry,location,salary,education,department,experience,language,skills,additional,relevance_score,summary,link
528,高階化學品分析工程師,10 / 29高階化學品分析工程師金兆益科技股份有限公司,N/A,新竹縣,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,N/A,3,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130166068
529,QC品管助理工程師– 新竹,10 / 27QC品管助理工程師 – 新竹信俐國際股份有限公司,N/A,新竹縣,"月薪 35,000元",高中職,N/A,不拘,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130438711
530,維修工程師(台中辦公室),10 / 27維修工程師(台中辦公室)力明儀器有限公司,N/A,台中市,"年薪 500,000元",專科,N/A,不拘,N/A,N/A,N/A,2,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130313214
531,維運駐點工程師主管(新北),10 / 21維運駐點工程師主管(新北)凌群電腦股份有限公司,N/A,新北市,面議（經常性薪資達4萬元,專科,N/A,N/A,N/A,N/A,N/A,1,10 / 21 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/113051495
532,【專案】系統工程師- 財政(台北),10 / 27【專案】系統工程師 - 財政(台北)中華系統整合股份有限公司,N/A,台北市,"月薪 40,000元",專科,N/A,N/A,N/A,SQL,N/A,2,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130296450
533,高雄軟體園區-前端工程師,10 / 30高雄軟體園區-前端工程師鴻海精密工業股份有限公司,軟體園區-前端工程師鴻海精密工業,高雄市,面議（經常性薪資達4萬元,大學,N/A,不拘,N/A,N/A,N/A,3,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130215978
534,電子工程師(航海產品)_林口,10 / 28電子工程師 (航海產品)_林口GARMIN 台灣國際航電股份有限公司,N/A,桃園市,面議（經常性薪資達4萬元,碩士,N/A,不拘,N/A,N/A,N/A,0,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/98563348
535,太陽光電結構系統工程師,10 / 27太陽光電結構系統工程師信耀電力工程有限公司,N/A,高雄市,"月薪 35,000元",不拘,N/A,不拘,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132160544
536,[Server]MES系統維護工程師(桃園),10 / 29[Server]MES系統維護工程師(桃園)Inventec_英業達股份有限公司,N/A,桃園市,"月薪 35,000元",專科,N/A,N/A,N/A,N/A,N/A,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130192082
537,製程設備開發高級工程師,10 / 28製程設備開發高級工程師僑力化工股份有限公司,N/A,桃園市,面議（經常性薪資達4萬元,大學,N/A,不拘,N/A,N/A,需,1,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132082285
538,網路管理工程師~擴大召募~,10 / 29網路管理工程師~擴大召募~智偉織造股份有限公司,N/A,桃園市,"月薪 43,000元",專科,N/A,N/A,N/A,SQL,N/A,2,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/103691911
539,設備工程師(無經驗可(中科),10 / 27設備工程師(無經驗可(中科)恩嘉系統科技股份有限公司,N/A,台中市,"月薪 32,000元",高中職,N/A,無經驗可,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130252552
540,海外機電工程師(派駐印度),10 / 28海外機電工程師(派駐印度)聖暉工程科技股份有限公司,N/A,,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,需,1,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132029544
541,EDA智動化開發工程師(佈局),10 / 29EDA智動化開發工程師(佈局)CHPT_中華精測科技股份有限公司,N/A,桃園市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,N/A,3,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132076960
542,桃園市(蘆竹區)-現場工程師/資深現場工程師(遠距離油資補貼),10 / 27桃園市(蘆竹區)-現場工程師/資深現場工程師(遠距離油資補貼)國記營造股份有限公司,N/A,桃園市,"月薪 50,000元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130314094
